date,queried_at,slug,skill_id,skill_id_source,found,http_status,display_name,category,created_at,updated_at,latest_version,claim_state,verified,owner_handle,downloads,installs,stars,comments,versions_count,in_search_index,search_checked,has_evaluation,eval_skill_id,eval_adaptability,eval_convention,eval_effectiveness,eval_reliability,eval_trust,eval_overall,error
2026-09-26,2026-09-26T22:20:52.526004+08:00,diagnosing-bugs-zh,203368,doc,True,200,Bug 诊断法,dev-programming,2026-09-16T11:40:11.577000Z,2026-09-26T05:48:16.908000Z,0.1.1,unclaimed,False,indiv-captain,46,0,0,0,2,True,True,True,203368,3.9,4.25,4.97,4.5,5,4.55,
2026-09-26,2026-09-26T22:20:58.121414+08:00,merge-conflicts-zh,203369,doc,True,200,合并冲突解决,dev-programming,2026-09-16T11:41:27.194000Z,2026-09-26T12:19:16.446000Z,0.1.0,unclaimed,False,indiv-captain,38,0,0,0,1,True,True,True,203369,4.4,4.28,4.65,4.27,5,4.49,
2026-09-26,2026-09-26T22:21:02.755795+08:00,spec-and-tickets-zh,203370,doc,True,200,需求→Spec→任务拆解,business-ops,2026-09-16T11:42:43.632000Z,2026-09-25T17:08:34.520000Z,0.1.0,unclaimed,False,indiv-captain,35,0,0,0,1,True,True,True,203370,4.5,4.22,4.72,4.1,5,4.47,
2026-09-26,2026-09-26T22:21:07.512322+08:00,code-review-zh,203374,doc,True,200,代码评审（双轴）,dev-programming,2026-09-16T11:48:38.207000Z,2026-09-23T05:27:42.375000Z,0.1.0,unclaimed,False,indiv-captain,1,0,0,0,1,True,True,True,203374,4.4,4.53,4.53,4.03,5,4.47,
2026-09-26,2026-09-26T22:21:12.340811+08:00,tech-design-review,203376,doc,True,200,技术方案评审官,dev-programming,2026-09-16T11:49:53.875000Z,2026-09-26T14:05:55.240000Z,0.1.1,unclaimed,False,indiv-captain,61,0,0,0,2,True,True,True,203376,4.4,4.25,4.4,4.3,5,4.42,
2026-09-26,2026-09-26T22:21:17.009852+08:00,license-check-offline,203377,doc,True,200,开源协议合规检查,dev-programming,2026-09-16T11:51:09.633000Z,2026-09-26T08:15:54.715000Z,0.1.0,unclaimed,False,indiv-captain,33,0,0,0,1,True,True,True,203377,4.5,4.12,4.4,4.17,5,4.37,
2026-09-26,2026-09-26T22:21:21.709324+08:00,api-diff-test,203378,doc,True,200,接口差分测试,dev-programming,2026-09-16T11:52:25.273000Z,2026-09-26T11:50:50.151000Z,0.1.0,unclaimed,False,indiv-captain,53,0,0,0,1,True,True,True,203378,4.25,4.22,4.72,4.27,5,4.47,
2026-09-26,2026-09-26T22:21:26.442615+08:00,ci-config-review,203379,doc,True,200,CI 配置审查,it-ops-security,2026-09-16T11:53:40.934000Z,2026-09-25T17:09:45.038000Z,0.1.0,unclaimed,False,indiv-captain,31,0,0,0,1,True,True,True,203379,4.4,4.12,4.53,4.17,4.75,4.36,
2026-09-26,2026-09-26T22:21:31.050724+08:00,api-design-zh,203418,doc,True,200,API 与接口设计,dev-programming,2026-09-16T12:56:18.290000Z,2026-09-26T11:51:37.585000Z,0.1.1,unclaimed,False,indiv-captain,41,0,0,0,2,True,True,True,203418,4.25,4.45,4.53,4.6,4.5,4.48,
2026-09-26,2026-09-26T22:21:35.819526+08:00,code-simplification-zh,203420,doc,True,200,代码化简（行为不变）,dev-programming,2026-09-16T12:57:33.881000Z,2026-09-26T12:00:49.265000Z,0.1.1,unclaimed,False,indiv-captain,51,0,0,0,2,True,True,True,203420,4.65,4.38,4.53,3.67,5,4.39,
2026-09-26,2026-09-26T22:21:41.206135+08:00,deprecation-migration-zh,203421,doc,True,200,下线与迁移（扩展-收缩）,dev-programming,2026-09-16T12:58:49.524000Z,2026-09-26T12:19:19.803000Z,0.1.1,unclaimed,False,indiv-captain,39,0,0,0,2,True,True,True,203421,4.75,4.38,4.6,4.33,5,4.56,
2026-09-26,2026-09-26T22:21:45.834756+08:00,docs-and-adr-zh,203423,evaluation,True,200,文档与 ADR,knowledge-management,2026-09-16T13:00:05.117000Z,2026-09-26T10:55:53.263000Z,0.1.0,unclaimed,False,indiv-captain,43,0,0,0,1,True,True,True,203423,4.25,4.22,5,3.97,5,4.49,
2026-09-26,2026-09-26T22:21:50.859379+08:00,ci-cd-zh,204519,doc,True,200,CI/CD 与自动化门禁,it-ops-security,2026-09-17T09:50:12.741000Z,2026-09-25T17:22:43.139000Z,0.1.1,unclaimed,False,indiv-captain,34,0,0,0,2,True,True,True,204519,4.3,4.28,4.65,4.33,4.65,4.44,
2026-09-26,2026-09-26T22:21:55.495228+08:00,git-workflow-zh,204525,doc,True,200,Git 工作流与版本管理,dev-programming,2026-09-17T09:51:29.074000Z,2026-09-26T06:55:53.921000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,True,True,True,204525,4.4,4.15,4.6,3.83,5,4.35,
2026-09-26,2026-09-26T22:22:01.627283+08:00,incremental-implementation-zh,204526,doc,True,200,增量实现（薄切片）,dev-programming,2026-09-17T09:52:44.685000Z,2026-09-26T13:24:17.550000Z,0.1.1,unclaimed,False,indiv-captain,33,0,0,0,2,True,True,True,204526,4.4,4.4,4.72,4.37,5,4.56,
2026-09-26,2026-09-26T22:22:06.492922+08:00,planning-tasks-zh,204529,doc,True,200,实施计划与任务拆解,business-ops,2026-09-17T09:54:00.273000Z,2026-09-25T17:09:37.361000Z,0.1.0,unclaimed,False,indiv-captain,32,0,0,0,1,True,True,True,204529,4.5,4.12,4.65,3.83,5,4.37,
2026-09-26,2026-09-26T22:22:11.159293+08:00,engineering-skills-index-zh,204558,doc,True,200,工程实践技能系列·总入口,dev-programming,2026-09-17T10:23:58.473000Z,2026-09-26T08:33:19.578000Z,0.1.1,unclaimed,False,indiv-captain,40,0,0,0,2,True,True,True,204558,4,4.1,4.75,4.2,5,4.4,
2026-09-26,2026-09-26T22:22:15.772888+08:00,interview-me-zh,204562,doc,True,200,需求访谈（一次一问）,ai-agent,2026-09-17T10:25:14.103000Z,2026-09-25T17:16:33.125000Z,0.1.0,unclaimed,False,indiv-captain,34,0,0,0,1,True,True,True,204562,4.25,4.25,4.78,3.83,5,4.41,
2026-09-26,2026-09-26T22:22:20.378611+08:00,idea-refine-zh,204563,doc,True,200,创意打磨（发散→收敛→一页纸）,ai-agent,2026-09-17T10:26:29.839000Z,2026-09-25T17:09:24.866000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,True,True,True,204563,4.4,4.25,4.65,4.0,5,4.43,
2026-09-26,2026-09-26T22:22:25.089735+08:00,spec-driven-zh,204565,doc,True,200,规格驱动开发（先 Spec 后代码）,dev-programming,2026-09-17T10:27:45.437000Z,2026-09-25T17:18:34.827000Z,0.1.0,unclaimed,False,indiv-captain,31,0,0,0,1,True,True,True,204565,4.4,4.35,4.72,4.17,4.5,4.44,
2026-09-26,2026-09-26T22:22:30.402514+08:00,source-driven-zh,204566,doc,True,200,源驱动开发（官方文档为准）,dev-programming,2026-09-17T10:29:00.974000Z,2026-09-26T10:10:55.317000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,True,True,True,204566,4.25,4.33,4.72,4.1,4.75,4.43,
2026-09-26,2026-09-26T22:22:35.060903+08:00,tdd-zh,204570,doc,True,200,测试驱动开发（红-绿-重构）,dev-programming,2026-09-17T10:30:16.493000Z,2026-09-26T13:06:18.796000Z,0.1.1,unclaimed,False,indiv-captain,41,0,0,0,2,True,True,True,204570,4.4,4.47,4.72,4.37,5,4.58,
2026-09-26,2026-09-26T22:22:39.733041+08:00,debug-triage-zh,204572,doc,True,200,系统化排错与分诊,dev-programming,2026-09-17T10:31:32.045000Z,2026-09-26T09:58:36.737000Z,0.1.0,unclaimed,False,indiv-captain,32,0,0,0,1,True,True,True,204572,4,4.2,4.72,4.5,5,4.48,
2026-09-26,2026-09-26T22:22:44.465390+08:00,observability-zh,204575,doc,True,200,可观测性与埋点,it-ops-security,2026-09-17T10:32:47.601000Z,2026-09-25T19:18:33.309000Z,0.1.1,unclaimed,False,indiv-captain,54,0,0,0,2,True,True,True,204575,4.4,4.5,4.4,4.33,5,4.49,
2026-09-26,2026-09-26T22:22:49.252018+08:00,security-hardening-zh,204578,doc,True,200,安全加固（威胁建模到 LLM 安全）,it-ops-security,2026-09-17T10:34:03.367000Z,2026-09-26T12:10:54.308000Z,0.1.1,unclaimed,False,indiv-captain,48,0,0,0,2,True,True,True,204578,4.75,4.15,4.78,4.5,4.75,4.55,
2026-09-26,2026-09-26T22:22:54.650751+08:00,performance-optimization-zh,204582,doc,True,200,性能优化（先测量再优化）,dev-programming,2026-09-17T10:35:18.989000Z,2026-09-26T07:01:37.203000Z,0.1.1,unclaimed,False,indiv-captain,39,0,0,0,2,True,True,True,204582,4.25,4.22,4.65,4.17,5,4.43,
2026-09-26,2026-09-26T22:22:59.343235+08:00,shipping-launch-zh,204584,doc,True,200,上线发布（清单·灰度·回滚）,it-ops-security,2026-09-17T10:36:34.598000Z,2026-09-25T17:19:22.605000Z,0.1.0,unclaimed,False,indiv-captain,29,0,0,0,1,True,True,True,204584,3.65,4.38,4.85,4.6,5,4.53,
2026-09-26,2026-09-26T22:23:04.335895+08:00,code-review-five-axis-zh,204587,doc,True,200,五轴代码评审,dev-programming,2026-09-17T10:37:50.288000Z,2026-09-25T17:08:15.772000Z,0.1.1,unclaimed,False,indiv-captain,38,0,0,0,2,True,True,True,204587,4.15,4.03,4.67,4.67,5,4.47,
2026-09-26,2026-09-26T22:23:09.955552+08:00,context-engineering-zh,204589,doc,True,200,上下文工程（规则文件与预算）,ai-agent,2026-09-17T10:39:05.868000Z,2026-09-25T17:08:40.820000Z,0.1.1,unclaimed,False,indiv-captain,35,0,0,0,2,True,True,True,204589,3.9,4.38,4.8,3.83,5,4.4,
2026-09-26,2026-09-26T22:23:15.057431+08:00,constraints-md-zh,204591,doc,True,200,约束驱动开发（CONSTRAINTS.md）,dev-programming,2026-09-17T10:40:22.182000Z,2026-09-26T07:38:20.169000Z,0.1.1,unclaimed,False,indiv-captain,35,0,0,0,2,True,True,True,204591,4.25,4.58,4.72,4.43,4.75,4.57,
2026-09-26,2026-09-26T22:23:19.904699+08:00,doubt-driven-zh,204593,doc,True,200,质疑驱动开发（对抗复审）,dev-programming,2026-09-17T10:41:37.776000Z,2026-09-26T13:24:15.733000Z,0.1.0,unclaimed,False,indiv-captain,33,0,0,0,1,True,True,True,204593,4.85,4.35,4.65,3.83,4.5,4.41,
2026-09-26,2026-09-26T22:23:24.616574+08:00,browser-testing-devtools-zh,204595,doc,True,200,浏览器 DevTools 测试,dev-programming,2026-09-17T10:42:53.403000Z,2026-09-26T12:43:23.563000Z,0.1.0,unclaimed,False,indiv-captain,47,0,0,0,1,True,True,True,204595,4.15,4.35,4.83,4.03,4.75,4.44,
2026-09-26,2026-09-26T22:23:29.325248+08:00,frontend-ui-zh,204598,doc,True,200,前端 UI 工程（生产级·无障碍）,dev-programming,2026-09-17T10:44:09.378000Z,2026-09-26T08:08:37.035000Z,0.1.1,unclaimed,False,indiv-captain,35,0,0,0,2,True,True,True,204598,4.4,4.35,4.35,3.67,4.95,4.3,
2026-09-26,2026-09-26T22:23:47.986388+08:00,skillhub-publish-helper,204604,doc,True,200,SkillHub 发布助手,dev-programming,2026-09-17T10:46:51.698000Z,2026-09-25T01:12:50.882000Z,0.1.0,unclaimed,False,indiv-captain,10,0,0,0,1,True,True,True,204604,4.4,4.38,4.45,4.37,5,4.48,
2026-09-26,2026-09-26T22:23:52.778869+08:00,skill-lint-scorecard,204607,doc,True,200,技能体检,knowledge-management,2026-09-17T10:48:07.315000Z,2026-09-26T12:13:36.513000Z,0.1.1,unclaimed,False,indiv-captain,60,0,0,0,2,True,True,True,204607,4.4,4.25,4.5,3.97,5,4.38,
2026-09-26,2026-09-26T22:23:57.528691+08:00,teach-workspace-zh,204610,doc,True,200,学习工作台（教我一门技能）,education,2026-09-17T10:49:23.156000Z,2026-09-25T17:14:54.106000Z,0.1.1,unclaimed,False,indiv-captain,37,0,0,0,2,True,True,True,204610,4.4,4.2,4.6,4.1,5,4.42,
2026-09-26,2026-09-26T22:24:02.243428+08:00,deep-module-design-zh,204613,doc,True,200,深模块设计（接口·接缝·可测性）,dev-programming,2026-09-17T10:50:38.761000Z,2026-09-26T09:43:21.331000Z,0.1.1,unclaimed,False,indiv-captain,33,0,0,0,2,True,True,True,204613,4.05,4.22,4.72,4.17,5,4.43,
2026-09-26,2026-09-26T22:24:07.003240+08:00,writing-for-agents-zh,204615,doc,True,200,给 Agent 写文档（技能与规则文件）,ai-agent,2026-09-17T10:51:54.431000Z,2026-09-25T17:09:23.206000Z,0.1.1,unclaimed,False,indiv-captain,33,0,0,0,2,True,True,True,204615,4,4.25,4.72,4.1,5,4.41,
2026-09-26,2026-09-26T22:24:11.748956+08:00,wayfinder-zh,204618,doc,True,200,导航图（大事拆决策工单）,ai-agent,2026-09-17T10:53:10Z,2026-09-26T01:26:00.723000Z,0.1.0,unclaimed,False,indiv-captain,40,0,0,0,1,True,True,True,204618,4.5,4.0,4.72,4.03,4.75,4.37,
2026-09-26,2026-09-26T22:24:16.464099+08:00,wizard-zh,204621,doc,True,200,人工步骤向导生成器,dev-programming,2026-09-17T10:54:25.570000Z,2026-09-26T13:41:17.735000Z,0.1.0,unclaimed,False,indiv-captain,32,0,0,0,1,True,True,True,204621,4.5,4.35,5,4.47,4.65,4.61,
2026-09-26,2026-09-26T22:24:21.214985+08:00,research-primary-zh,204624,doc,True,200,一手来源研究,knowledge-management,2026-09-17T10:55:41.167000Z,2026-09-25T17:09:34.153000Z,0.1.1,unclaimed,False,indiv-captain,31,0,0,0,2,True,True,True,204624,4.25,4.33,4.53,4.0,4.75,4.36,
2026-09-26,2026-09-26T22:24:25.915716+08:00,handoff-doc-zh,204626,doc,True,200,会话交接单,ai-agent,2026-09-17T10:56:56.774000Z,2026-09-25T17:09:18.284000Z,0.1.1,unclaimed,False,indiv-captain,33,0,0,0,2,True,True,True,204626,4.85,3.95,4.7,3.67,5,4.35,
2026-09-26,2026-09-26T22:24:27.416553+08:00,triage-zh,204663,doc,False,404,,,,,,,,,,,,,,,False,False,,,,,,,,Skill not found
2026-09-26,2026-09-26T22:24:32.197160+08:00,prototype-zh,204689,doc,True,200,一次性原型（逻辑 / UI）,dev-programming,2026-09-17T11:10:18.939000Z,2026-09-25T17:14:33.111000Z,0.1.1,unclaimed,False,indiv-captain,39,0,0,0,2,True,True,True,204689,4.15,4.4,4.72,4.17,5,4.49,
2026-09-26,2026-09-26T22:24:36.959690+08:00,tdd-seams-zh,204717,doc,True,200,接缝驱动 TDD,dev-programming,2026-09-17T11:11:34.554000Z,2026-09-25T17:55:52.256000Z,0.1.1,unclaimed,False,indiv-captain,41,0,0,0,2,True,True,True,204717,4.15,4.62,4.65,4.27,5,4.55,
2026-09-26,2026-09-26T22:24:42.014694+08:00,architecture-deepening-zh,204740,doc,True,200,架构加深体检（HTML 报告）,dev-programming,2026-09-17T11:12:50.174000Z,2026-09-26T11:14:16.815000Z,0.1.1,unclaimed,False,indiv-captain,34,0,0,0,2,True,True,True,204740,4.4,4.25,4.53,4.03,4.65,4.35,
2026-09-26,2026-09-26T22:24:46.960679+08:00,to-questionnaire-zh,204742,doc,True,200,决策问卷生成,ai-agent,2026-09-17T11:14:05.768000Z,2026-09-25T17:09:49.027000Z,0.1.1,unclaimed,False,indiv-captain,32,0,0,0,2,True,True,True,204742,4.15,4.5,4.65,4.0,5,4.46,
2026-09-26,2026-09-26T22:24:51.639985+08:00,re-pitch-zh,204744,doc,True,200,没听懂，重讲一遍,ai-agent,2026-09-17T11:15:21.380000Z,2026-09-25T17:08:05.788000Z,0.1.1,unclaimed,False,indiv-captain,37,0,0,0,2,True,True,True,204744,4.65,4.12,4.72,4.27,5,4.5,
2026-09-26,2026-09-26T22:24:56.617389+08:00,tool-design-zh,204748,doc,True,200,面向 Agent 的工具设计,ai-agent,2026-09-17T11:20:32.047000Z,2026-09-25T23:30:56.924000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,True,True,True,204748,4.5,4.83,4.62,4.37,5,4.66,
2026-09-26,2026-09-26T22:25:01.311244+08:00,context-fundamentals-zh,204750,doc,True,200,上下文工程基础,ai-agent,2026-09-17T11:21:47.691000Z,2026-09-25T17:08:08.862000Z,0.1.1,unclaimed,False,indiv-captain,35,0,0,0,2,True,True,True,204750,4.15,4.62,4.95,4.5,5,4.67,
2026-09-26,2026-09-26T22:25:06.046727+08:00,context-degradation-zh,204752,doc,True,200,上下文退化诊断,ai-agent,2026-09-17T11:23:03.342000Z,2026-09-25T20:09:18.100000Z,0.1.1,unclaimed,False,indiv-captain,38,0,0,0,2,True,True,True,204752,4.25,4.53,4.78,4.6,5,4.63,
2026-09-26,2026-09-26T22:25:10.756145+08:00,memory-systems-zh,204754,doc,True,200,Agent 记忆系统设计,ai-agent,2026-09-17T11:25:34.494000Z,2026-09-25T17:14:33.633000Z,0.1.0,unclaimed,False,indiv-captain,39,0,0,0,1,True,True,True,204754,4.15,4.45,4.65,4.03,4.5,4.39,
2026-09-26,2026-09-26T22:25:15.622304+08:00,doc-coauthoring-zh,204755,doc,True,200,文档协作写作三阶段,content-creation,2026-09-17T11:26:50Z,2026-09-25T23:58:23.854000Z,0.1.1,unclaimed,False,indiv-captain,33,0,0,0,2,True,True,True,204755,4.5,4.12,4.72,4.7,4.65,4.52,
2026-09-26,2026-09-26T22:25:20.301468+08:00,issue-triage-zh,204759,doc,True,200,工单分诊状态机,ai-agent,2026-09-17T11:29:34.738000Z,2026-09-25T17:19:21.235000Z,0.1.0,unclaimed,False,indiv-captain,29,0,0,0,1,True,True,True,204759,4.5,4.62,4.72,4.53,4.5,4.6,
2026-09-26,2026-09-26T22:25:21.724874+08:00,dockerfile-check,204761,doc,False,566,,,,,,,,,,,,,,,False,False,,,,,,,,HTTP 566
2026-09-26,2026-09-26T22:25:26.440369+08:00,sql-migration-check,204763,doc,True,200,数据库迁移风险,dev-programming,2026-09-17T11:32:06.191000Z,2026-09-26T13:59:17.859000Z,0.1.1,unclaimed,False,indiv-captain,54,0,0,0,2,True,True,True,204763,4.55,4.33,4.6,4.37,5,4.53,
2026-09-26,2026-09-26T22:25:31.125028+08:00,cron-explain,204770,doc,True,200,cron 表达式解释器,dev-programming,2026-09-17T11:34:52.877000Z,2026-09-26T10:15:52.904000Z,0.1.0,unclaimed,False,indiv-captain,29,0,0,0,1,True,True,True,204770,4.75,4.38,4.85,4.27,5,4.61,
2026-09-26,2026-09-26T22:25:35.836349+08:00,openapi-breaking-diff,204772,doc,True,200,OpenAPI 破坏性变更检查,dev-programming,2026-09-17T11:36:08.680000Z,2026-09-26T06:39:16.307000Z,0.1.1,unclaimed,False,indiv-captain,39,0,0,0,2,True,True,True,204772,4.65,4.22,4.65,4.37,5,4.53,
2026-09-26,2026-09-26T22:25:40.566581+08:00,env-sync-check,204775,doc,True,200,.env 一致性检查,dev-programming,2026-09-17T11:38:56.792000Z,2026-09-26T06:25:50.568000Z,0.1.1,unclaimed,False,indiv-captain,42,0,0,0,2,True,True,True,204775,4.4,4.38,4.8,4.17,5,4.53,
2026-09-26,2026-09-26T22:25:45.286087+08:00,flaky-test-finder,204777,doc,True,200,flaky 测试识别,dev-programming,2026-09-17T11:40:12.449000Z,2026-09-26T11:49:17.216000Z,0.1.0,unclaimed,False,indiv-captain,29,0,0,0,1,True,True,True,204777,4.4,4.38,4.72,4.17,5,4.51,
2026-09-26,2026-09-26T22:25:50.448566+08:00,k8s-manifest-check,204780,doc,True,200,K8s 配置检查,it-ops-security,2026-09-17T11:42:51.526000Z,2026-09-26T10:24:24.765000Z,0.1.1,unclaimed,False,indiv-captain,69,0,0,0,2,True,True,True,204780,4.75,4.15,4.55,4.17,5,4.45,
2026-09-26,2026-09-26T22:25:55.125390+08:00,pr-description,204782,doc,True,200,PR 描述生成,dev-programming,2026-09-17T11:44:07.198000Z,2026-09-23T04:19:58.527000Z,0.1.0,unclaimed,False,indiv-captain,3,0,0,0,1,True,True,True,204782,4.5,4.25,4.58,4.17,5,4.45,
2026-09-26,2026-09-26T22:25:59.935816+08:00,context-compression-strategies-zh,204784,doc,True,200,上下文压缩策略,ai-agent,2026-09-17T11:45:22.845000Z,2026-09-25T17:14:32.192000Z,0.1.1,unclaimed,False,indiv-captain,39,0,0,0,2,True,True,True,204784,4.5,4.35,4.38,4.27,5,4.45,
2026-09-26,2026-09-26T22:26:04.648561+08:00,todo-debt-scan,204788,doc,True,200,技术债标记盘点,dev-programming,2026-09-17T11:48:07.719000Z,2026-09-26T10:13:20.916000Z,0.1.0,unclaimed,False,indiv-captain,32,0,0,0,1,True,True,True,204788,4.65,4.08,4.6,4.17,5,4.43,
2026-09-26,2026-09-26T22:26:10.588356+08:00,git-branch-cleanup,204791,doc,True,200,git 分支清理助手,dev-programming,2026-09-17T11:49:23.365000Z,2026-09-26T14:16:19.279000Z,0.1.1,unclaimed,False,indiv-captain,40,0,0,0,2,True,True,True,204791,4.65,4.38,4.65,4.1,5,4.51,
2026-09-26,2026-09-26T22:26:15.376033+08:00,http-health-check,204794,doc,True,200,HTTP 健康巡检,it-ops-security,2026-09-17T11:52:02.700000Z,2026-09-25T17:09:58.217000Z,0.1.0,unclaimed,False,indiv-captain,30,0,0,0,1,True,True,True,204794,4.8,4.6,4.72,4.53,5,4.7,
2026-09-26,2026-09-26T22:26:20.127623+08:00,log-pattern-cluster,204795,doc,True,200,日志模板聚类,it-ops-security,2026-09-17T11:53:18.410000Z,2026-09-26T12:06:18.440000Z,0.1.0,unclaimed,False,indiv-captain,41,0,0,0,1,True,True,True,204795,4.4,4.28,4.65,4.17,4.75,4.43,
2026-09-26,2026-09-26T22:26:25.177933+08:00,access-log-stats,204799,doc,True,200,访问日志统计,it-ops-security,2026-09-17T11:55:55.870000Z,2026-09-25T17:19:25.758000Z,0.1.0,unclaimed,False,indiv-captain,29,0,0,0,1,True,True,True,204799,4.5,4.5,4.58,4.17,5,4.52,
2026-09-26,2026-09-26T22:26:30.576894+08:00,git-hotspots,204801,doc,True,200,代码热点与知识集中度,dev-programming,2026-09-17T11:57:11.766000Z,2026-09-26T07:01:36.926000Z,0.1.1,unclaimed,False,indiv-captain,38,0,0,0,2,True,True,True,204801,4.65,4.28,4.58,4.17,5,4.48,
2026-09-26,2026-09-26T22:26:36.416408+08:00,json-schema-infer,204805,doc,True,200,JSON Schema 推断,dev-programming,2026-09-17T12:00:02.220000Z,2026-09-26T08:03:36.988000Z,0.1.0,unclaimed,False,indiv-captain,40,0,0,0,1,True,True,True,204805,4.4,4.28,4.6,3.83,5,4.39,
2026-09-26,2026-09-26T22:26:41.119081+08:00,codeowners-suggest,204807,doc,True,200,CODEOWNERS 建议,dev-programming,2026-09-17T12:01:17.944000Z,2026-09-26T07:53:37.370000Z,0.1.1,unclaimed,False,indiv-captain,38,0,0,0,2,True,True,True,204807,4.5,4.12,4.67,4.33,5,4.48,
2026-09-26,2026-09-26T22:26:45.819490+08:00,dep-outdated-check,204810,doc,True,200,依赖过期检查,dev-programming,2026-09-17T12:04:04.511000Z,2026-09-26T10:33:17.875000Z,0.1.0,unclaimed,False,indiv-captain,32,0,0,0,1,True,True,True,204810,5,4.12,4.65,4.3,4.5,4.47,
2026-09-26,2026-09-26T22:26:50.449061+08:00,release-readiness-check,204909,doc,True,200,上线体检,it-ops-security,2026-09-17T13:54:04.106000Z,2026-09-25T17:04:38.077000Z,0.1.1,unclaimed,False,indiv-captain,46,0,0,0,2,True,True,True,204909,4.8,4.4,4.72,4.37,5,4.61,
2026-09-26,2026-09-26T22:26:55.314460+08:00,secrets-scan,204911,doc,True,200,仓库泄密自查,it-ops-security,2026-09-17T13:55:19.807000Z,2026-09-25T01:09:21.427000Z,0.1.0,unclaimed,False,indiv-captain,3,0,0,0,1,True,True,True,204911,4.65,4.33,4.65,4.47,4.75,4.54,
2026-09-26,2026-09-26T22:26:59.944147+08:00,config-env-diff,204942,doc,True,200,多环境配置对比,it-ops-security,2026-09-17T13:56:35.420000Z,2026-09-25T17:09:34.683000Z,0.1.0,unclaimed,False,indiv-captain,31,0,0,0,1,True,True,True,204942,4.65,4.08,4.6,4.17,5,4.43,
